text,classificacao
@UtschRodrigo Eu assisti essa luta conheço o contexto mas pra mim nada supera tokyo ghoul entendo q pra vc é dif… https://t.co/eY1kIOH7BP,psiquico
@milainclube ih mo nada ve kkkkkk 
tem significado pra vc pra mim não. curtir por curtir e tenho certeza que nem to… https://t.co/LtiABjiT1V,psiquico
Eu nunca mais vou mostrar nada do que eu gosto pra ninguém sempre que mostro meu filme preferido ou minha série ou… https://t.co/cfD1Shd7aF,psiquico
E eu tô cagando e andando pra opinião desse povo ..  eu tô super realizada e feliz com ela .. tem um puta significa… https://t.co/tVlFsi0eif,psiquico
la eh fantastico demais mas nada se compara a quando eu fui no universal e eu vi o arco da entrada de hogsmeade...… https://t.co/oyuWEoalju,psiquico
RT @J4YLION: "Quando eu tinha 15 anos eu não tinha nada O mundo era muito grande e eu era pequeno"

 Esse trecho é de Begin lançado em 201…,psiquico
@leticiaevelin_ Tbm tenho o meu😍 Foi feito com as alianças dos meus pais após a separação. E ganhei no dia da minha… https://t.co/kMACWsHmM3,psiquico
RT @J4YLION: "Quando eu tinha 15 anos eu não tinha nada O mundo era muito grande e eu era pequeno"

 Esse trecho é de Begin lançado em 201…,psiquico
"Quando eu tinha 15 anos eu não tinha nada O mundo era muito grande e eu era pequeno"

 Esse trecho é de Begin lan… https://t.co/bs6aLj2bkV,psiquico
Mas pra mim já não tem significado nenhum no início sofri muito por aos 11 anos ter que aprender a cozinhar aliás… https://t.co/EMFXAgmLWk,psiquico
Odeio me importar com coisas nada ah vê mas pra mim tem o maior significado,psiquico
@Princesa_Dahas @97alternativa @elianegsegui @miguelitamarsil @Kakapassos @Claudiadabreu12 @AntonioValdevi8… https://t.co/CvgCx5pdS7,psiquico
só quero deixar claro que eu estou curada e todas as dores na alma que eu sentia não sinto mais. deixei a paz e a a… https://t.co/V29dbliG41,psiquico
vcs nao imaginam que eu fico esperando o dia raiar só pra tomar uma xícara de café e sentir a alegria e a empolgaçã… https://t.co/yeTT5nKbxv,psiquico
RT @lelarac: aí eu sinto uma alegria enorme por cada pessoa que já passou pela minha vida

não importa o que aconteceu entre a gente eu so…,psiquico
A saudade que eu sinto dos meus avós não cabe no peito 
O tanto que eu desejo que eles estivessem vivos nos dias de… https://t.co/giBhjcdmuU,psiquico
Amanhã era pra ser um dia especial que sonho há anos.. Hoje me falta energia até pra levantar eu sinceramente não… https://t.co/49RnaxK99U,psiquico
6. A Camila leva alegria por onde ela passa faz piada ri de tudo e parece ficar feliz quando as pessoas a sua vo… https://t.co/Peh3aC7Hca,psiquico
RT @_tinyggukk: não estamos proooximas como antes e entendo ela trabalha e ajuda os pais e tem os estudos. mas sinto falta dela em certos…,psiquico
não estamos proooximas como antes e entendo ela trabalha e ajuda os pais e tem os estudos. mas sinto falta dela e… https://t.co/sMsrodmfjY,psiquico
@Sam_Caju amém minha vida. vcs não sabem a alegria que sinto ao receber vocês aqui comigo,psiquico
O pessoal de São Leopoldo pediu para eu auxiliar eles no projeto geométrico da rodovia o qual eu fiz semestre pass… https://t.co/DvOLcU1Pxr,psiquico
eu amo o Sérgio Samuel sinto falta dele
as vezes só queria a alegria dr saber que irei vê-lo que irei rir e que i… https://t.co/a7oChvLTTe,psiquico
feliz aniversário anjinho te desejo tudo de bom que há no mundo você é incrível! eu amo muito você desculpa por… https://t.co/1h6fL7kDaJ,psiquico
Não desejo o mal pra pessoa. Isso jamais. Mas sei lá me sinto mal por não sentir nada nem alegria nem tristeza .… https://t.co/d3EvLPbtlm,psiquico
Você foi enterrado no dia do meu aniversário meu aniversário perdeu toda a alegria que eu já não tinha hoje meus… https://t.co/NELp8PnDAj,psiquico
Sinceramente não desejo essa insegurança que eu sinto a ninguém,psiquico
RT @gonzca_93: bebê sinto falta de te ver aqui sinto falta de você... 
Aqui sentando quicando e pensando quando eu Beijava sua boca essa…,psiquico
RT @gonzca_93: bebê sinto falta de te ver aqui sinto falta de você... 
Aqui sentando quicando e pensando quando eu Beijava sua boca essa…,psiquico
RT @larissasilva099: O meu desejo é te amar é te querer! 24 horas sem cessar meu grande amor longe de ti não sei sorrir sinto até sauda…,psiquico
O meu desejo é te amar é te querer! 24 horas sem cessar meu grande amor longe de ti não sei sorrir sinto até saudade de mim,psiquico
@DeusThuris Sinto!
Ahn... Desejo medo pânico possessão dor calma euforia empolgação energia raiva... Se fo… https://t.co/UhKegNOwcM,psiquico
Eu amo e sou fã desde smp. Não concordo com todas as merdas q ele já fez e se envolveu foi terrível essa época de… https://t.co/0iwlm235LC,psiquico
RT @G_IDLEBR: [19.03.19] Atualização do Weibo

"[#YUQI] Encontrei algumas fotos antigas ☺ Sinto muita saudade dos dias em que eu estava na…,psiquico
Eu não desejo essa dor que eu sinto todos os meses para ninguém,psiquico
Não dá pra acreditar mas sinto falta do seu beijo quanto mais eu fujo mais aumenta o meu desejo,psiquico
@jonathandiasjd2 Quando sinto vontade de tomar refrigerante tomo água com gás. Obviamente o gosto não é o mesmo ma… https://t.co/vKLixJqwx3,psiquico
RT @naadaniya_: sinto tanta saudade que me bate até um desespero. Não desejo esse sentimento p ninguém...Só queria sumir.,psiquico
Engraçado que ao fim de cada momento onde me sinto bem tudo que eu desejo é te encontrar à minha espera no portão… https://t.co/uWxwfxjdv5,psiquico
RT @naadaniya_: sinto tanta saudade que me bate até um desespero. Não desejo esse sentimento p ninguém...Só queria sumir.,psiquico
RT @Flanatica_dessa: Me entreguei de corpo inteiro
Mesmo assim você quis outro alguém
O que aconteceu comigo eu não desejo pra mais ninguém…,psiquico
que merda eu me sinto tão egoísta por isso
ano que vem as coisas podem finalmente melhorar e mesmo sabendo disso… https://t.co/RlzTTgO3Tj,psiquico
me afastei demais do unidinhos por pura falta de disposicao sabe nao tenho mais vontade de conversar la de fazer… https://t.co/wpecoNx7bm,psiquico
Eu não saio do meu quarto pra nada e nem sinto vontade por mais que eu precise não durmo direito a noite e fico o… https://t.co/3jLvvgoa6k,psiquico
eu amo literalmente todas as minhas amigas sempre tô a disposição de tudo! mas agora tô numa parte da minha vida q… https://t.co/0TO7xczPZl,psiquico
Aí gente pelo amor de Deus oh povinho hipocrita eu quando sofro eu sofro qnd to feliz to feliz e só. Não fico… https://t.co/TQOmutUIAm,psiquico
Mais que a saudade é seu amor que permanece aqui tão forte que tira o amargo da vida que a saudade dá. Tão doce qu… https://t.co/DaazlcFjRV,psiquico
mas por outro lado essa iniciativa de evitar guardar a felicidade só pra depois da aula está fazendo com que eu nã… https://t.co/79Fx4RITs7,psiquico
O amor é um sentimento doloroso para muitas pessoas... Mas quando estou ao teu lado eu não consigo sentir nada a… https://t.co/Prf5w7AOJL,psiquico
você me faz tão bem e eu não duvido nem por um segundo que a felicidade que eu sinto há algumas semanas existe por sua causa,psiquico
Baby queres felicidade mas eu nao te faço feliz
Ns se era amor de verdade mas agora sinto me triste,psiquico
Se eu desistir agora? estarei desistindo de quem eu sou? Estar abdicando de uma coisa que eu amo é abdicar da minha… https://t.co/WhIJW8z60z,psiquico
Eu me sinto tão conectada com uma certa pessoa mas sei que não é o momento certo de reencontro.

Enquanto isso eu t… https://t.co/U7jDudigbl,psiquico
Estava olhando minhas fotos com a Ysadorinha não tenho como explicar o amor que eu sinto por ela e mesmo com a di… https://t.co/IiQqkQBSnX,psiquico
As vezes eu me sinto triste por não ter ninguém mas ao mesmo temp fico feliz pq sei q eu sou a felicidade e q não… https://t.co/dy7fahvmCu,psiquico
RT @heskiwis_: @luvforgirlz @wborntodier toda vez que nos encontramos sinto uma enorme felicidade ao mesmo tempo que antecipadamente sinto…,psiquico
Não consigo expressar a felicidade q eu sinto com a realização de alguma coisa que deixa minhas amigas felizes séri… https://t.co/PfPgS15zql,psiquico
@luvforgirlz @wborntodier toda vez que nos encontramos sinto uma enorme felicidade ao mesmo tempo que antecipadamen… https://t.co/kxcamFdXau,psiquico
RT @gcfPjmJjk2: E é só em falar o teu nome já sinto o meu coração acelerar minhas mãos suarem e os meus olhos se encherem de lágrimas.  L…,psiquico
Sinto que felicidade não existe!!,psiquico
@delizroxo @lipafacunda Meu pai e minha irma são Escorpianos sei lidar com eles difícil mesmo é a mudança de humor… https://t.co/wlBjvu52Bn,psiquico
@seungrisatan eu não entendo onde vc viu problema no q eu falei joguei hate? não. eu falei q ele é zé droguinha co… https://t.co/cuMMpAYYBU,psiquico
@igorrealequatro fluoxetina tirava minha libido pq dormir era o que eu fazia boa parte do tempo. sinto falta pq hj… https://t.co/p9gSSziOCX,psiquico
caralho eu sinto que vou explodir a qualquer momento jkkkkkjgh serio eu nao consigo mais me controlar meu humor e minja raiva pelas coisa,psiquico
Eu tenho tido mudanças de humor constantemente não sei o que realmente tá acontecendo comigo mas as vezes vem um… https://t.co/zsEPIYxmMc,psiquico
@punxbilly Ai gente eu não consigo rir dessas coisas ou de humor negro
Eu apenas não consigo
Eu sinto REPULSA,psiquico
por isso nao tem jeito em lugar que me sinto melhor atendida por homem vou procurar homem sim como em cabeleireir… https://t.co/EIS7cdkBLY,psiquico
@RiqueSampaio Ao msm tempo que dá um certo conforto ver padrões se repetindo pq me sinto menos burra (as ameaças de… https://t.co/rdjysWRRn1,psiquico
RT @villela206: Quem em sã consciência e com bom humor ri das piadas do Danilo Gentili? Não sinto a menor graça.,psiquico
RT @villela206: Quem em sã consciência e com bom humor ri das piadas do Danilo Gentili? Não sinto a menor graça.,psiquico
Estava tudo bem. Eu estava de bom humor. Eu achei que hoje seria um dia produtivo e planejei fazer várias coisas. E… https://t.co/P6WEItUiBu,psiquico
@SempreFidelis3 Humor...quem tem tem...
Quem não tem sinto muito!!!,psiquico
eu não acompanhei a live do fasc pois sem wifi sinto que perdi o bom humor tuiteiro por lá,psiquico
@thomps_mike @jiminshiew Nossa mo! Eu não sinto muita cólica mas sei a dor horrível que é!
O meu humor não altera… https://t.co/He8PU9dJCu,psiquico
Mano eu nem peguei friagem hoje e to com dor de ouvido namoral eu não aguento mais TODO DIA eu sinto dor em algum… https://t.co/2AqiphhBZZ,psiquico
xô falar um negócio eu não tenho problema com auto estima nem nada muito pelo contrário me acho até bonita gent… https://t.co/jhaKMm2nIQ,psiquico
@EoBxx Meu amigo tem chances eu não. Laudo médico: feio kkkk. Fora de brincadeira não faço nada só me sinto mal p… https://t.co/McvfzDHzpa,psiquico
As pessoas tem de entender que eu tenho uma personalidade estoica. Arrumei uma treta no jobs a alguns dias e estão… https://t.co/gnabDhp6eu,psiquico
Tô tão na paz que não sinto interesse por nada relacionado a vida alheia... 
Lógico que quando quiserem desabafar v… https://t.co/pLpMMXwhgP,psiquico
não sinto mais nada por ninguém espero um dia ficar “rico” e sumir no mundo nunca mais ver ninguém ter a minha in… https://t.co/dY9dIdbtWx,psiquico
e eu disse várias vezes que eu não quero PERDI O INTERESSE TOTAL cansei desisti não sinto mais nada. ele achou… https://t.co/gX7tPwfusk,psiquico
eu fui feliz não vou desvalorizar os momentos bons. Contudo nada pode ser comparado ao interesse e felicidade que… https://t.co/HXYdVm5Hyo,psiquico
Sou burro político concordo plenamente com isso mas me sinto inteligente ao ponto de não me associar a nenhum parti… https://t.co/oW9cg9hc1f,psiquico
eu sei que eles contam isso para nos ajudar e compartilhar experiência mas caraca eu só me sinto mais perdida eu t… https://t.co/6hNJBW8son,psiquico
Eu tenho um pequeno ranço de ti e não sei bem como lidar com vc por isso evito mt o nosso contato eu fico super c… https://t.co/ZqU0MN967l,psiquico
Antes de + nada deixo claro q sinto pelo q acontece na #Amazonia. Triste.
Mas não se iludam. Toda essa comoção int… https://t.co/ZI394LBSpB,psiquico
sinto que não preciso de nada mais tirando minha paz nesse momento,psiquico
RT @Mexthexs: Minha cara sem semblante não diz nada do que eu sinto,psiquico
Minha cara sem semblante não diz nada do que eu sinto,psiquico
RT @sgnPeixes: #Peixes Sinto muito pois não sinto nada.,psiquico
Sobre o textao que me mandaram no curious e pediram pra eu nao publicar...amado(a) muito obrigada pelas palavras ma… https://t.co/p0BiJQuSYq,psiquico
RT @Joyf_CRVG: As vezes eu sinto de vdd que não sou suficiente pra nada.,psiquico
RT @PAG0D3: Ai que saudade que eu sinto de nós quando penso em dormir não consigo quando eu deito escuto a sua voz me chamando baixinho pra…,psiquico
As vezes eu fico reclamando da minha vida mas na verdade eu sinto que não faço nada pra me ajudar também preciso… https://t.co/ggshinW64a,psiquico
E eu fico tão mal do nada que às vezes  não dá  pra esconder aí  me sinto mais lixo ainda,psiquico
to cansada de toda vez q eu fico realmente animada e feliz sentir vontade de chorar 
parece q eu nunca to feliz de… https://t.co/OFnqkDVtck,psiquico
RT @indiaranha: eu sinto muito as coisas tipo MUITO MUITO MUITO mas as vezes parece que eu nao sinto nada... como se eu me ausentasse dos m…,psiquico
RT @natskkjd: se vc não tem um melhor amigo assim então sinto muito mas você não tem NADA https://t.co/1OV2LhEgN0,psiquico
se vc não tem um melhor amigo assim então sinto muito mas você não tem NADA https://t.co/1OV2LhEgN0,psiquico
eu já quase não sinto nada queria não sentir menos ainda. o foda é que o tempo que passo não sentindo nada uma ho… https://t.co/o0eYLZ79qm,psiquico
RT @Privacidades: Sinto falta mesmo é de não sentir nada. Eu não sentia nada. Era tão bom.,psiquico
@Princesa_Dahas @97alternativa @elianegsegui @miguelitamarsil @Kakapassos @Claudiadabreu12 @AntonioValdevi8… https://t.co/CvgCx5pdS7,psiquico
@deles_fa Eu me sinto famosinha sim isso é a recompensa do meu amor pela série pelo meu carinho com o fav e pela… https://t.co/uKEDeY6LHx,psiquico
a coisa que eu mais odeio no mundo todo é mosquito sério mano eu sinto um ódio que não cabe em mim meu maior prazer… https://t.co/5QHKftyAZq,psiquico
Eu sei que a internet em um grande geral é um lugar sem lógica e rancoroso mas eu realmente não tenho NADA pra fal… https://t.co/CwUU0XUFk0,psiquico
voltei a treinar e o prazer que sinto em ficar dolorida no outro dia não consigo explicar 

é como se eu sentisse n… https://t.co/gj7w9DbRfT,psiquico
Eu não sei dizer o pq mas eu tenho me sentido muito sozinho ultimamente. Um sentimento de solidão que nem consigo… https://t.co/ISLchdSXTA,psiquico
@_gabluel produzir muitas das vezes é a única coisa que me dá prazer quando eu acho que não tem mais motivo pra vi… https://t.co/YQVaUoxZIw,psiquico
eu to mto em dúvida em relação a mim mesma porque eu sinto vontade em dar prazer mas não sinto a mínima vontade de receber,psiquico
Adoro mandar nas pessoas KKKKKK Sinto um prazer que nao é de deus,psiquico
vcs nao tem noção do prazer que eu sinto de agradar as pessoas que eu amo/gosto é tão confortante,psiquico
É oficial eu só tenho whatsapp pra postar status porque eu não sinto mais prazer e nem vontade de conversar com a… https://t.co/rMEMcljB1g,psiquico
eu tô deixando o sedentarismo de lado e tendo o prazer de fazer exercícios físicos se eu não faço um dia já sinto… https://t.co/HpZTMvAhuo,psiquico
Desculpa se tem dias que eu to bem e tem dias que eu quero morrer. Desculpa se não sinto prazer na vida igual vocês… https://t.co/wM4NhdUxGF,psiquico
O prazer que sinto ouvindo @maglore é algo que não sei descrever.,psiquico
Fui criada pra ser uma mulher casadadaquelas de arrumar casa fazer comida pro marido chegar.
E eu gosto sinto p… https://t.co/7a4DzRHuTK,psiquico
RT @_barbaratavarez: Sou grata por cada pessoa q foi importante me fez bem por alguma fase da minha vida as vezes se afastar não signifiq…,psiquico
RT @gottotroy: Você não tem noção o quanto é importante na minha vida independente da “distância “ sou grata por TUDO que fez por mim un…,psiquico
RT @_barbaratavarez: Sou grata por cada pessoa q foi importante me fez bem por alguma fase da minha vida as vezes se afastar não signifiq…,psiquico
RT @flaviogarage: Obrigado Deus por me dar um emprego que me ocupa tempo o suficiente pra não ficar vadiando na internet fingindo que sou…,psiquico
RT @queenbriny: Gente aviso MUITO importante.
Eu recebo por dia pelo menos 5 mensagens de pessoas desabafando infinitas coisas para mim e…,psiquico
💌 Para: @kstewfraser 
 ela eh muito importante pra mim e foi um presente conhecer ela nesse universo bookstan sou… https://t.co/Px1sl4HKx6,psiquico
RT @_barbaratavarez: Sou grata por cada pessoa q foi importante me fez bem por alguma fase da minha vida as vezes se afastar não signifiq…,psiquico
RT @_barbaratavarez: Sou grata por cada pessoa q foi importante me fez bem por alguma fase da minha vida as vezes se afastar não signifiq…,psiquico
RT @taticasanovac: as vezes sinto q não sou tão importante pros outros quanto eles são pra mim,psiquico
( @artichism: Pergunto-me se há alguma forma de você estar na vida de alguém e não ser importante. Você tem uma ene… https://t.co/zcwMHHHie4,psiquico
RT @_barbaratavarez: Sou grata por cada pessoa q foi importante me fez bem por alguma fase da minha vida as vezes se afastar não signifiq…,psiquico
RT @noshazel: oii gente (eu sei que eu sou flop mas é importante) 

então eu tenho essa amiga que não tá se sentindo nada bem ultimamente…,psiquico
RT @MissParrillaa: Eu vejo esses negócios e da vontade de chorar pq eu sou muito insegura com amizade e sei que se ela acabar eu não vou q…,psiquico
Você não tem noção o quanto é importante na minha vida independente da “distância “ sou grata por TUDO que fez po… https://t.co/DlvnpazSo3,psiquico
RT @queenbriny: Gente aviso MUITO importante.
Eu recebo por dia pelo menos 5 mensagens de pessoas desabafando infinitas coisas para mim e…,psiquico
Queria te olhar e dizer que nao tenho desejo em vc,psiquico
pq eu já não tenho muita sorte com homem né aí eu vou lá e decido gostar de quem não gosta de mim não é fácil ser eu desejo pra ninguém,psiquico
@Smith_Hays Não tenho mais palavras só uma coisa me causa ânsia de vômito!
E o desejo interminável de ver todos sa… https://t.co/QG9UQkqvFU,psiquico
Sinto-me feliz e confesso que tenho um desejo imenso de viver cada momento e me permitir sentir as mais diversas em… https://t.co/vQZMK18Xhb,psiquico
Eu tenho vontade de arrancar tudo em mim pra pegar as dores da minha melhor amiga porque eu tô vendo ela virar uma… https://t.co/HNniwCK52v,psiquico
RT @the_specie: mano são 3 anos ao lado da pessoa que eu desejo e agradeço a Deus todos os dias eu só tenho a agradecer com toda certeza.…,psiquico
@gabrielmesqiita Kkkk não tenha pq eu não tenho dinheiro pra comprar
É só desejo,psiquico
RT @_hellengatto: Onde eu tenho que tentar ser forte e mostrar a todos que eu to bem sendo que só eu sei como está sendo difícil ... É quer…,psiquico
RT @_hellengatto: Onde eu tenho que tentar ser forte e mostrar a todos que eu to bem sendo que só eu sei como está sendo difícil ... É quer…,psiquico
Senti saudades do Samuel? — Então saudades é uma palavra forte mas eu não tenho nada contra ele pelo contrário de… https://t.co/JZTKpfvf2e,psiquico
@Solrac57921930 O teu discurso é muito confuso. Não é beneficiar bandido. Mas desejo sucesso na sua empreitada anti… https://t.co/TFuZ3OxQWz,psiquico
RT @_hellengatto: Onde eu tenho que tentar ser forte e mostrar a todos que eu to bem sendo que só eu sei como está sendo difícil ... É quer…,psiquico
RT @nene_carente: 🌸🌸🌸 ATENÇÃO ATENÇÃO 🌸🌸🌸

Trans lindos do meu TT preciso da ajuda de vocês. Não é segredo pra ninguém que eu curso Cinema…,psiquico
Aos que votaram "Mata" vocês não sabem há quanto tempo tenho esperado esse serviço de vocês. Sitam-se à vontade.… https://t.co/007iMYqxNg,psiquico
